Transaction_ID,Date,Product,Quantity,Unit_Price,Customer_Type,Store_Region,Category,Sales,Cost,Profit
262,2023-04-22,Allergy Relief,1,72.59,Cash,East,Allergy,72.59,49.43,23.160000000000004
263,2023-03-01,Insulin Pen,2,69.58,Cash,East,Prescription,139.16,116.71,22.450000000000003
264,2023-01-02,Allergy Relief,5,7.11,Insurance,North,Allergy,35.550000000000004,28.45,7.100000000000005
265,2023-10-31,Ibuprofen 200mg,4,40.87,Cash,East,Pain Relief,163.48,113.93,49.54999999999998
266,2023-09-11,Cholesterol Med,5,130.61,Cash,South,Prescription,653.0500000000001,508.58,144.47000000000008
267,2023-05-20,Antacid Tablets,2,28.87,Insurance,North,Digestive Health,57.74,46.19,11.550000000000004
268,2023-02-06,Pain Relief Gel,5,65.19,Insurance,East,Pain Relief,325.95,213.3,112.64999999999998
269,2023-06-09,Antihistamine,5,7.08,Cash,West,Allergy,35.4,28.94,6.459999999999997
270,2023-01-09,Sleep Aid Tablets,2,74.36,Insurance,North,Sleep Aid,148.72,102.79,45.92999999999999
271,2023-08-21,Blood Pressure Med,1,8.05,Cash,South,Prescription,8.05,5.7,2.3500000000000005
272,2023-04-09,Pain Relief Gel,4,123.84,Insurance,South,Pain Relief,495.36,421.01,74.35000000000002
273,2023-05-27,Insulin Pen,2,124.6,Cash,West,Prescription,249.2,200.11,49.089999999999975
274,2023-10-31,Allergy Relief,3,119.22,Insurance,West,Allergy,357.65999999999997,235.53,122.12999999999997
275,2023-07-27,Allergy Relief,1,46.09,Cash,North,Allergy,46.09,25.49,20.600000000000005
276,2023-05-11,Cough Syrup,3,126.4,Insurance,North,Cold & Flu,379.20000000000005,279.79,99.41000000000003
277,2023-06-01,Allergy Relief,1,83.73,Insurance,South,Allergy,83.73,63.73,20.000000000000007
278,2023-02-23,Cholesterol Med,4,59.2,Insurance,West,Prescription,236.8,176.47,60.33000000000001
279,2023-04-30,Nasal Spray,4,95.67,Insurance,North,Cold & Flu,382.68,321.59,61.09000000000003
280,2023-06-10,Antihistamine,5,6.79,Insurance,South,Allergy,33.95,27.46,6.490000000000002
281,2023-04-26,Nasal Spray,3,25.73,Insurance,West,Cold & Flu,77.19,52.85,24.339999999999996
282,2023-03-16,Sleep Aid Tablets,1,112.63,Insurance,South,Sleep Aid,112.63,64.07,48.56
283,2023-04-23,Antihistamine,4,40.4,Cash,East,Allergy,161.6,111.96,49.64
284,2023-04-14,Antacid Tablets,2,91.71,Cash,West,Digestive Health,183.42,138.81,44.609999999999985
285,2023-12-06,Antihistamine,4,60.84,Insurance,North,Allergy,243.36,178.22,65.14000000000001
286,2023-09-11,Nasal Spray,2,128.95,Insurance,North,Cold & Flu,257.9,183.48,74.41999999999999
287,2023-08-15,Pain Relief Gel,1,143.1,Cash,East,Pain Relief,143.1,98.83,44.269999999999996
288,2023-04-22,Antihistamine,4,133.12,Cash,West,Allergy,532.48,339.79,192.69
289,2023-04-09,Antacid Tablets,4,44.24,Insurance,South,Digestive Health,176.96,112.05,64.91000000000001
290,2023-06-02,Antacid Tablets,1,33.15,Cash,North,Digestive Health,33.15,23.21,9.939999999999998
291,2023-12-15,Ibuprofen 200mg,4,73.79,Cash,East,Pain Relief,295.16,176.56,118.60000000000002
292,2023-12-04,Antihistamine,2,6.06,Insurance,East,Allergy,12.12,7.9,4.219999999999999
293,2023-07-13,Blood Pressure Med,4,8.74,Insurance,West,Prescription,34.96,22.63,12.330000000000002
294,2023-11-06,Cough Syrup,3,85.23,Insurance,West,Cold & Flu,255.69,185.67,70.02000000000001
295,2023-06-12,Vitamin D3 1000IU,5,80.47,Cash,North,Vitamins,402.35,229.34,173.01000000000002
296,2023-07-27,Acetaminophen 500mg,2,149.21,Insurance,East,Pain Relief,298.42,238.41,60.01000000000002
297,2023-06-18,Antacid Tablets,3,34.27,Insurance,South,Digestive Health,102.81,73.89,28.92
298,2023-06-10,Amoxicillin 500mg,1,42.43,Cash,East,Prescription,42.43,31.88,10.55
299,2023-03-09,Vitamin D3 1000IU,2,21.46,Insurance,South,Vitamins,42.92,32.66,10.260000000000005
300,2023-10-16,Cholesterol Med,5,138.04,Cash,South,Prescription,690.1999999999999,439.96,250.23999999999995
301,2023-10-04,Insulin Pen,5,117.78,Cash,North,Prescription,588.9,407.0,181.89999999999998
302,2023-10-31,Antihistamine,1,124.24,Cash,East,Allergy,124.24,103.97,20.269999999999996
303,2023-05-15,Nasal Spray,1,135.9,Cash,South,Cold & Flu,135.9,106.0,29.900000000000006
304,2023-07-14,Acetaminophen 500mg,2,81.11,Cash,West,Pain Relief,162.22,136.41,25.810000000000002
305,2023-05-08,Amoxicillin 500mg,4,70.42,Cash,South,Prescription,281.68,217.99,63.69
306,2023-02-02,Vitamin D3 1000IU,1,52.91,Insurance,West,Vitamins,52.91,31.89,21.019999999999996
307,2023-06-25,Antihistamine,4,90.44,Insurance,West,Allergy,361.76,205.97,155.79
308,2023-01-22,Ibuprofen 200mg,3,70.87,Insurance,East,Pain Relief,212.61,153.78,58.83000000000001
309,2023-08-26,Insulin Pen,5,70.48,Cash,West,Prescription,352.40000000000003,231.65,120.75000000000003
310,2023-06-07,Acetaminophen 500mg,4,140.85,Insurance,South,Pain Relief,563.4,356.43,206.96999999999997
311,2023-02-07,Cough Syrup,5,147.68,Cash,West,Cold & Flu,738.4000000000001,584.93,153.47000000000014
312,2023-08-18,Sleep Aid Tablets,4,120.49,Insurance,East,Sleep Aid,481.96,318.14,163.82
313,2023-12-31,Ibuprofen 200mg,3,114.73,Cash,North,Pain Relief,344.19,222.04,122.15
314,2023-02-20,Amoxicillin 500mg,1,103.68,Insurance,South,Prescription,103.68,83.46,20.220000000000013
315,2023-09-21,Cholesterol Med,3,29.08,Cash,South,Prescription,87.24,70.13,17.11
316,2023-10-10,Acetaminophen 500mg,1,13.57,Insurance,East,Pain Relief,13.57,8.91,4.66
317,2023-01-27,Ibuprofen 200mg,1,105.16,Cash,East,Pain Relief,105.16,84.1,21.060000000000002
318,2023-08-14,Insulin Pen,5,110.67,Insurance,East,Prescription,553.35,445.58,107.77000000000004
319,2023-10-04,Cough Syrup,3,11.81,Cash,East,Cold & Flu,35.43,23.99,11.440000000000001
320,2023-10-13,Ibuprofen 200mg,4,139.57,Insurance,South,Pain Relief,558.28,318.19,240.08999999999997
321,2023-04-07,Allergy Relief,3,18.22,Insurance,North,Allergy,54.66,30.09,24.569999999999997
322,2023-10-11,Cough Syrup,5,46.46,Insurance,West,Cold & Flu,232.3,164.23,68.07000000000002
323,2023-11-13,Sleep Aid Tablets,1,102.5,Cash,West,Sleep Aid,102.5,66.96,35.540000000000006
324,2023-10-31,Amoxicillin 500mg,5,29.63,Cash,North,Prescription,148.15,125.8,22.35000000000001
325,2023-05-27,Cholesterol Med,2,13.04,Cash,North,Prescription,26.08,20.39,5.689999999999998
326,2023-01-04,Insulin Pen,2,53.02,Cash,North,Prescription,106.04,82.54,23.5
327,2023-02-04,Blood Pressure Med,4,116.07,Cash,East,Prescription,464.28,388.4,75.88
328,2023-07-11,Antihistamine,5,64.98,Insurance,South,Allergy,324.90000000000003,265.22,59.68000000000001
329,2023-02-18,Nasal Spray,4,99.68,Cash,South,Cold & Flu,398.72,257.36,141.36
330,2023-01-17,Baby Aspirin,4,89.04,Insurance,South,Pain Relief,356.16,213.62,142.54000000000002
331,2023-06-21,Pain Relief Gel,2,8.22,Insurance,East,Pain Relief,16.44,12.72,3.7200000000000006
332,2023-08-08,Pain Relief Gel,4,148.34,Cash,South,Pain Relief,593.36,393.68,199.68
333,2023-06-07,Nasal Spray,2,11.01,Insurance,East,Cold & Flu,22.02,15.24,6.779999999999999
334,2023-02-15,Baby Aspirin,1,145.33,Cash,South,Pain Relief,145.33,107.42,37.91000000000001
335,2023-01-06,Nasal Spray,5,84.73,Cash,North,Cold & Flu,423.65000000000003,348.39,75.26000000000005
336,2023-04-09,Acetaminophen 500mg,4,144.66,Cash,West,Pain Relief,578.64,391.0,187.64
337,2023-08-21,Amoxicillin 500mg,2,21.64,Insurance,West,Prescription,43.28,33.97,9.310000000000002
338,2023-02-06,Insulin Pen,3,76.11,Cash,East,Prescription,228.32999999999998,143.96,84.36999999999998
339,2023-10-07,Cough Syrup,4,29.58,Cash,South,Cold & Flu,118.32,89.85,28.47
340,2023-12-15,Acetaminophen 500mg,1,12.39,Cash,West,Pain Relief,12.39,6.82,5.57
341,2023-10-29,Amoxicillin 500mg,1,94.54,Insurance,North,Prescription,94.54,76.71,17.830000000000013
342,2023-06-30,Antihistamine,3,35.13,Cash,North,Allergy,105.39000000000001,58.93,46.460000000000015
343,2023-04-05,Allergy Relief,2,90.22,Insurance,North,Allergy,180.44,137.82,42.620000000000005
344,2023-04-09,Pain Relief Gel,4,21.29,Insurance,East,Pain Relief,85.16,48.02,37.13999999999999
345,2023-07-07,Insulin Pen,2,53.14,Cash,East,Prescription,106.28,66.94,39.34
346,2023-04-26,Nasal Spray,1,118.34,Insurance,South,Cold & Flu,118.34,82.74,35.60000000000001
347,2023-07-10,Ibuprofen 200mg,2,68.37,Insurance,North,Pain Relief,136.74,92.43,44.31
348,2023-09-10,Blood Pressure Med,1,96.02,Cash,South,Prescription,96.02,58.34,37.67999999999999
349,2023-06-10,Insulin Pen,2,98.88,Cash,South,Prescription,197.76,128.57,69.19
350,2023-09-13,Antacid Tablets,3,127.34,Cash,North,Digestive Health,382.02,293.51,88.50999999999999
351,2023-11-19,Cholesterol Med,5,52.11,Insurance,South,Prescription,260.55,195.61,64.94
352,2023-05-08,Baby Aspirin,3,104.66,Cash,West,Pain Relief,313.98,179.45,134.53000000000003
353,2023-01-18,Amoxicillin 500mg,3,144.43,Insurance,East,Prescription,433.29,335.45,97.84000000000003
354,2023-10-08,Vitamin D3 1000IU,5,110.89,Insurance,South,Vitamins,554.45,313.77,240.68000000000006
355,2023-08-11,Antihistamine,5,76.03,Insurance,North,Allergy,380.15,271.0,109.14999999999998
356,2023-02-23,Allergy Relief,4,96.45,Insurance,East,Allergy,385.8,242.29,143.51000000000002
357,2023-02-27,Antihistamine,4,112.25,Insurance,East,Allergy,449.0,326.11,122.88999999999999
358,2023-11-19,Insulin Pen,3,93.78,Cash,South,Prescription,281.34000000000003,176.79,104.55000000000004
359,2023-12-26,Pain Relief Gel,3,7.42,Cash,West,Pain Relief,22.259999999999998,18.82,3.4399999999999977
360,2023-06-23,Baby Aspirin,1,33.24,Insurance,South,Pain Relief,33.24,21.37,11.870000000000001
361,2023-10-07,Vitamin D3 1000IU,1,122.52,Insurance,West,Vitamins,122.52,76.28,46.239999999999995
362,2023-04-24,Antacid Tablets,4,44.53,Cash,East,Digestive Health,178.12,112.85,65.27000000000001
363,2023-10-15,Cough Syrup,4,111.08,Cash,South,Cold & Flu,444.32,363.87,80.44999999999999
364,2023-12-08,Ibuprofen 200mg,1,58.96,Insurance,North,Pain Relief,58.96,43.68,15.280000000000001
365,2023-05-31,Vitamin D3 1000IU,1,80.67,Insurance,South,Vitamins,80.67,62.05,18.620000000000005
366,2023-05-07,Amoxicillin 500mg,2,14.86,Cash,West,Prescription,29.72,24.53,5.189999999999998
367,2023-06-04,Nasal Spray,2,31.28,Cash,West,Cold & Flu,62.56,51.52,11.04
368,2023-09-30,Antacid Tablets,1,143.79,Insurance,South,Digestive Health,143.79,110.96,32.83
369,2023-04-14,Ibuprofen 200mg,2,134.07,Cash,West,Pain Relief,268.14,163.39,104.75
370,2023-10-26,Blood Pressure Med,5,99.58,Cash,East,Prescription,497.9,399.82,98.07999999999998
371,2023-09-03,Allergy Relief,4,71.65,Insurance,South,Allergy,286.6,175.15,111.45000000000002
372,2023-06-25,Nasal Spray,4,102.99,Insurance,West,Cold & Flu,411.96,318.39,93.57
373,2023-02-08,Insulin Pen,1,94.7,Insurance,South,Prescription,94.7,71.56,23.14
374,2023-06-19,Vitamin D3 1000IU,3,87.44,Cash,South,Vitamins,262.32,204.0,58.31999999999999
375,2023-09-04,Pain Relief Gel,1,13.58,Insurance,North,Pain Relief,13.58,9.64,3.9399999999999995
376,2023-01-26,Ibuprofen 200mg,2,96.76,Cash,South,Pain Relief,193.52,143.52,50.0
377,2023-12-21,Cholesterol Med,3,116.49,Insurance,North,Prescription,349.46999999999997,292.16,57.309999999999945
378,2023-11-02,Acetaminophen 500mg,2,149.14,Insurance,West,Pain Relief,298.28,173.1,125.17999999999998
379,2023-01-13,Cholesterol Med,5,6.61,Cash,North,Prescription,33.050000000000004,21.24,11.810000000000006
380,2023-11-12,Cough Syrup,2,110.88,Cash,North,Cold & Flu,221.76,162.64,59.120000000000005
381,2023-11-09,Cholesterol Med,5,87.91,Insurance,North,Prescription,439.54999999999995,368.88,70.66999999999996
382,2023-02-05,Blood Pressure Med,5,67.94,Insurance,East,Prescription,339.7,196.57,143.13
383,2023-06-22,Cough Syrup,2,23.5,Cash,North,Cold & Flu,47.0,26.17,20.83
384,2023-01-20,Antacid Tablets,2,64.32,Insurance,South,Digestive Health,128.64,72.9,55.73999999999998
385,2023-11-17,Allergy Relief,5,56.38,Cash,North,Allergy,281.90000000000003,159.48,122.42000000000004
386,2023-09-21,Antacid Tablets,3,48.91,Cash,South,Digestive Health,146.73,120.66,26.069999999999993
387,2023-05-22,Acetaminophen 500mg,5,110.98,Insurance,North,Pain Relief,554.9,425.26,129.64
388,2023-05-23,Amoxicillin 500mg,4,106.61,Cash,East,Prescription,426.44,321.17,105.26999999999998
389,2023-04-02,Allergy Relief,5,90.41,Cash,West,Allergy,452.04999999999995,319.5,132.54999999999995
390,2023-12-20,Cholesterol Med,3,141.11,Cash,North,Prescription,423.33000000000004,332.14,91.19000000000005
391,2023-11-18,Pain Relief Gel,4,55.73,Insurance,North,Pain Relief,222.92,133.02,89.89999999999998
392,2023-10-15,Antihistamine,1,40.35,Cash,East,Allergy,40.35,26.94,13.41
393,2023-08-03,Amoxicillin 500mg,1,100.11,Insurance,North,Prescription,100.11,69.78,30.33
394,2023-12-08,Allergy Relief,3,33.83,Insurance,South,Allergy,101.49,59.18,42.309999999999995
395,2023-02-20,Allergy Relief,5,50.68,Insurance,North,Allergy,253.4,171.26,82.14000000000001
396,2023-06-02,Acetaminophen 500mg,2,37.57,Cash,North,Pain Relief,75.14,48.46,26.68
397,2023-07-05,Insulin Pen,3,15.03,Cash,West,Prescription,45.089999999999996,25.28,19.809999999999995
398,2023-03-04,Cholesterol Med,4,124.99,Insurance,West,Prescription,499.96,295.49,204.46999999999997
399,2023-07-09,Acetaminophen 500mg,4,41.91,Insurance,North,Pain Relief,167.64,130.63,37.00999999999999
400,2023-05-05,Allergy Relief,1,73.59,Cash,East,Allergy,73.59,40.87,32.720000000000006
401,2023-05-30,Ibuprofen 200mg,4,11.28,Insurance,West,Pain Relief,45.12,37.46,7.659999999999997
402,2023-11-10,Amoxicillin 500mg,3,106.4,Insurance,North,Prescription,319.20000000000005,183.84,135.36000000000004
403,2023-02-27,Acetaminophen 500mg,4,52.93,Cash,West,Pain Relief,211.72,167.21,44.50999999999999
404,2023-12-08,Insulin Pen,3,112.99,Insurance,North,Prescription,338.96999999999997,277.81,61.15999999999997
405,2023-11-01,Baby Aspirin,2,64.8,Cash,West,Pain Relief,129.6,107.87,21.72999999999999
406,2023-06-29,Vitamin D3 1000IU,1,33.38,Cash,West,Vitamins,33.38,27.05,6.330000000000002
407,2023-06-19,Antacid Tablets,4,79.41,Insurance,South,Digestive Health,317.64,202.1,115.53999999999999
408,2023-11-22,Allergy Relief,3,23.92,Cash,North,Allergy,71.76,46.64,25.120000000000005
409,2023-09-28,Cholesterol Med,5,68.88,Cash,North,Prescription,344.4,233.49,110.90999999999997
410,2023-02-23,Antihistamine,1,51.01,Cash,North,Allergy,51.01,30.19,20.819999999999997
411,2023-04-11,Vitamin D3 1000IU,2,137.23,Insurance,North,Vitamins,274.46,152.79,121.66999999999999
412,2023-09-21,Cough Syrup,3,13.83,Insurance,West,Cold & Flu,41.49,33.64,7.850000000000001
413,2023-02-22,Pain Relief Gel,2,105.63,Insurance,South,Pain Relief,211.26,151.31,59.94999999999999
414,2023-03-01,Pain Relief Gel,2,31.5,Cash,South,Pain Relief,63.0,46.15,16.85
415,2023-04-18,Sleep Aid Tablets,4,51.26,Cash,East,Sleep Aid,205.04,169.79,35.25
416,2023-01-05,Sleep Aid Tablets,4,65.25,Insurance,North,Sleep Aid,261.0,195.63,65.37
417,2023-04-13,Nasal Spray,3,136.66,Insurance,East,Cold & Flu,409.98,310.46,99.52000000000004
418,2023-07-15,Insulin Pen,5,40.17,Cash,West,Prescription,200.85000000000002,157.89,42.960000000000036
419,2023-09-19,Antihistamine,3,18.24,Insurance,East,Allergy,54.72,32.01,22.71
420,2023-12-31,Baby Aspirin,5,51.21,Insurance,North,Pain Relief,256.05,168.49,87.56
421,2023-12-16,Baby Aspirin,2,20.18,Insurance,South,Pain Relief,40.36,33.92,6.439999999999998
422,2023-02-16,Nasal Spray,1,23.65,Insurance,South,Cold & Flu,23.65,19.56,4.09
423,2023-12-21,Insulin Pen,3,88.21,Insurance,North,Prescription,264.63,215.73,48.900000000000006
424,2023-11-07,Cholesterol Med,3,13.83,Cash,West,Prescription,41.49,28.45,13.040000000000003
425,2023-11-04,Ibuprofen 200mg,5,9.48,Insurance,North,Pain Relief,47.400000000000006,38.26,9.140000000000008
426,2023-05-24,Cholesterol Med,2,108.59,Insurance,West,Prescription,217.18,122.6,94.58000000000001
427,2023-09-26,Antacid Tablets,2,57.44,Cash,South,Digestive Health,114.88,68.3,46.58
428,2023-05-04,Vitamin D3 1000IU,5,23.18,Cash,West,Vitamins,115.9,78.14,37.760000000000005
429,2023-04-16,Amoxicillin 500mg,2,41.77,Cash,North,Prescription,83.54,58.06,25.480000000000004
430,2023-06-07,Baby Aspirin,4,98.1,Cash,North,Pain Relief,392.4,246.84,145.55999999999997
431,2023-05-27,Pain Relief Gel,1,44.95,Insurance,North,Pain Relief,44.95,29.53,15.420000000000002
432,2023-05-25,Insulin Pen,3,76.71,Insurance,West,Prescription,230.13,137.81,92.32
433,2023-04-30,Cholesterol Med,1,22.65,Insurance,West,Prescription,22.65,15.78,6.869999999999999
434,2023-11-15,Amoxicillin 500mg,3,90.27,Insurance,West,Prescription,270.81,213.44,57.370000000000005
435,2023-10-02,Antacid Tablets,4,50.83,Cash,South,Digestive Health,203.32,152.17,51.150000000000006
436,2023-04-02,Allergy Relief,2,95.91,Cash,East,Allergy,191.82,111.7,80.11999999999999
437,2023-02-27,Cough Syrup,5,122.22,Insurance,East,Cold & Flu,611.1,425.49,185.61
438,2023-12-12,Vitamin D3 1000IU,4,93.69,Insurance,North,Vitamins,374.76,284.55,90.20999999999998
439,2023-08-17,Antacid Tablets,1,47.88,Insurance,South,Digestive Health,47.88,33.95,13.93
440,2023-04-27,Antacid Tablets,5,42.08,Insurance,West,Digestive Health,210.39999999999998,140.44,69.95999999999998
441,2023-11-14,Cholesterol Med,2,52.48,Cash,North,Prescription,104.96,77.31,27.64999999999999
442,2023-10-06,Ibuprofen 200mg,4,28.87,Insurance,South,Pain Relief,115.48,97.07,18.41000000000001
443,2023-05-07,Nasal Spray,5,31.27,Cash,North,Cold & Flu,156.35,90.44,65.91
444,2023-05-09,Baby Aspirin,4,119.65,Cash,South,Pain Relief,478.6,319.23,159.37
445,2023-02-27,Cough Syrup,4,60.79,Cash,South,Cold & Flu,243.16,163.4,79.75999999999999
446,2023-05-02,Vitamin D3 1000IU,2,68.22,Cash,East,Vitamins,136.44,98.66,37.78
447,2023-01-01,Allergy Relief,3,91.14,Insurance,North,Allergy,273.42,162.86,110.56
448,2023-08-27,Allergy Relief,5,90.5,Insurance,West,Allergy,452.5,272.85,179.64999999999998
449,2023-10-17,Acetaminophen 500mg,2,14.77,Insurance,East,Pain Relief,29.54,18.78,10.759999999999998
450,2023-04-06,Antacid Tablets,4,125.57,Insurance,East,Digestive Health,502.28,420.29,81.98999999999995
451,2023-05-06,Insulin Pen,2,30.71,Cash,West,Prescription,61.42,47.31,14.11
452,2023-04-28,Ibuprofen 200mg,3,109.85,Cash,South,Pain Relief,329.54999999999995,246.67,82.87999999999997
453,2023-02-17,Cough Syrup,5,117.04,Cash,West,Cold & Flu,585.2,465.29,119.91000000000003
454,2023-03-30,Cholesterol Med,3,108.66,Insurance,North,Prescription,325.98,191.77,134.21
455,2023-08-25,Allergy Relief,1,88.95,Cash,West,Allergy,88.95,71.85,17.10000000000001
456,2023-09-29,Vitamin D3 1000IU,5,7.12,Cash,South,Vitamins,35.6,25.93,9.670000000000002
457,2023-07-08,Acetaminophen 500mg,3,57.25,Cash,West,Pain Relief,171.75,111.74,60.010000000000005
458,2023-07-11,Pain Relief Gel,4,92.7,Cash,South,Pain Relief,370.8,294.7,76.10000000000002
459,2023-03-10,Baby Aspirin,5,61.18,Insurance,South,Pain Relief,305.9,241.9,63.99999999999997
460,2023-10-05,Vitamin D3 1000IU,5,130.2,Cash,North,Vitamins,651.0,523.22,127.77999999999997
461,2023-12-15,Ibuprofen 200mg,2,49.78,Cash,West,Pain Relief,99.56,58.21,41.35
462,2023-09-04,Insulin Pen,4,47.56,Insurance,West,Prescription,190.24,159.96,30.28
463,2023-03-17,Acetaminophen 500mg,1,43.57,Insurance,North,Pain Relief,43.57,36.51,7.060000000000002
464,2023-06-03,Pain Relief Gel,3,53.25,Insurance,South,Pain Relief,159.75,104.99,54.760000000000005
465,2023-05-24,Acetaminophen 500mg,2,85.82,Cash,West,Pain Relief,171.64,97.8,73.83999999999999
466,2023-03-27,Nasal Spray,3,107.52,Cash,North,Cold & Flu,322.56,193.57,128.99
467,2023-07-04,Cough Syrup,1,101.07,Cash,South,Cold & Flu,101.07,85.69,15.379999999999995
468,2023-10-12,Acetaminophen 500mg,1,122.12,Cash,North,Pain Relief,122.12,87.79,34.33
469,2023-08-08,Blood Pressure Med,5,133.46,Insurance,West,Prescription,667.3000000000001,438.41,228.89000000000004
470,2023-03-10,Nasal Spray,1,123.33,Cash,North,Cold & Flu,123.33,78.49,44.84
471,2023-02-16,Nasal Spray,3,7.75,Cash,East,Cold & Flu,23.25,14.58,8.67
472,2023-04-04,Ibuprofen 200mg,4,111.71,Insurance,South,Pain Relief,446.84,334.79,112.04999999999995
473,2023-08-26,Blood Pressure Med,4,35.22,Insurance,East,Prescription,140.88,95.21,45.67
474,2023-07-23,Amoxicillin 500mg,5,24.27,Insurance,East,Prescription,121.35,101.89,19.459999999999994
475,2023-08-06,Vitamin D3 1000IU,3,97.58,Cash,South,Vitamins,292.74,221.06,71.68
476,2023-12-07,Baby Aspirin,3,51.36,Cash,South,Pain Relief,154.07999999999998,121.36,32.719999999999985
477,2023-02-08,Insulin Pen,1,13.28,Cash,North,Prescription,13.28,8.47,4.809999999999999
478,2023-04-10,Antihistamine,3,24.96,Cash,South,Allergy,74.88,42.96,31.919999999999995
479,2023-10-16,Vitamin D3 1000IU,2,5.13,Cash,East,Vitamins,10.26,7.14,3.12
480,2023-09-11,Acetaminophen 500mg,1,135.97,Insurance,East,Pain Relief,135.97,87.62,48.349999999999994
481,2023-08-10,Insulin Pen,2,8.57,Insurance,West,Prescription,17.14,10.47,6.67
482,2023-12-23,Allergy Relief,5,35.37,Cash,South,Allergy,176.85,147.81,29.039999999999992
483,2023-01-23,Amoxicillin 500mg,4,65.36,Cash,East,Prescription,261.44,178.61,82.82999999999998
484,2023-09-07,Allergy Relief,5,56.7,Cash,West,Allergy,283.5,170.78,112.72
